State,Month,Year,AvgTempC
AK,1,2008,-16.654054054054054
AK,1,2009,-16.57322834645669
AK,1,2010,-14.33333333333333
AK,1,2011,-12.333093525179857
AK,1,2012,-20.6568345323741
AK,2,2009,-12.783088235294116
AK,2,2010,-9.275352112676057
AK,2,2011,-13.372727272727271
AK,3,2008,-8.96439393939394
AK,3,2009,-11.61888111888112
AK,3,2010,-8.616891891891893
AK,3,2011,-9.340666666666666
AK,3,2012,-9.48235294117647
AK,4,2008,-2.811627906976744
AK,4,2009,-1.1635714285714287
AK,4,2010,-0.0331081081081081
AK,4,2011,-1.6906666666666668
AK,4,2012,0.5487179487179488
AK,5,2008,5.4601503759398495
AK,5,2009,6.990476190476191
AK,5,2010,7.904545454545454
AK,5,2011,7.112258064516129
AK,5,2012,3.8579617834394906
AK,6,2008,10.983673469387757
AK,6,2009,11.511764705882353
AK,6,2010,11.30920245398773
AK,6,2011,11.170552147239263
AK,6,2012,10.004166666666666
AK,7,2008,11.502649006622516
AK,7,2009,15.32264150943396
AK,7,2010,12.339520958083831
AK,7,2011,12.60062893081761
AK,7,2012,11.852
AK,8,2008,9.42012987012987
AK,8,2009,10.734615384615385
AK,8,2010,11.656962025316457
AK,8,2011,10.635928143712576
AK,8,2012,9.7731843575419
AK,9,2008,5.046031746031746
AK,9,2009,6.811347517730497
AK,9,2010,6.677551020408163
AK,9,2011,6.728125
AK,9,2012,4.825988700564972
AK,10,2008,-6.449664429530201
AK,10,2009,-0.037086092715231785
AK,10,2010,-1.624025974025974
AK,10,2011,-0.8907407407407405
AK,10,2012,-3.938121546961326
AK,11,2008,-11.104137931034483
AK,11,2009,-12.152777777777777
AK,11,2010,-7.307746478873239
AK,11,2011,-14.816149068322979
AK,11,2012,-14.17909604519774
AK,12,2008,-14.251851851851855
AK,12,2009,-10.677697841726618
AK,12,2010,-17.73111111111111
AK,12,2011,-10.173684210526316
AK,12,2012,-16.861146496815287
AL,1,2008,5.76
AL,1,2009,7.683333333333333
AL,1,2010,4.383333333333333
AL,1,2011,5.416666666666666
AL,1,2012,10.65
AL,2,2009,9.3
AL,2,2010,4.585714285714285
AL,2,2011,10.26
AL,3,2008,12.942857142857145
AL,3,2009,14.05
AL,3,2010,10.642857142857144
AL,3,2011,14.5
AL,3,2012,17.98333333333333
AL,4,2008,17.06
AL,4,2009,16.54285714285714
AL,4,2010,18.1
AL,4,2011,19.366666666666664
AL,4,2012,18.6
AL,5,2008,21.633333333333333
AL,5,2009,21.1
AL,5,2010,22.5
AL,5,2011,21.516666666666662
AL,5,2012,22.64
AL,6,2008,25.65
AL,6,2009,25.842857142857145
AL,6,2010,26.514285714285716
AL,6,2011,26.9
AL,6,2012,25.083333333333332
AL,7,2008,26.2
AL,7,2009,25.185714285714283
AL,7,2010,27.471428571428568
AL,7,2011,27.05
AL,7,2012,26.85
AL,8,2008,25.383333333333333
AL,8,2009,24.8
AL,8,2010,27.314285714285717
AL,8,2011,27.41666666666666
AL,8,2012,25.3
AL,9,2008,23.18333333333333
AL,9,2009,22.842857142857145
AL,9,2010,24.71666666666666
AL,9,2011,22.08
AL,9,2012,22.48333333333333
AL,10,2008,16.6
AL,10,2009,17.4
AL,10,2010,18.18333333333333
AL,10,2011,15.933333333333332
AL,10,2012,16.85
AL,11,2008,10.783333333333331
AL,11,2009,10.54
AL,11,2010,13.18
AL,11,2011,13.266666666666666
AL,11,2012,11.05
AL,12,2008,10.58
AL,12,2009,6.44
AL,12,2010,4.966666666666667
AL,12,2011,10.133333333333331
AL,12,2012,10.65
AR,1,2008,3.575
AR,1,2009,11.45
AR,1,2010,1.8666666666666667
AR,1,2011,2.08
AR,1,2012,6.24
AR,2,2009,8.4
AR,2,2010,1.72
AR,2,2011,5.62
AR,3,2008,10.08
AR,3,2009,11.0
AR,3,2010,9.22
AR,3,2011,10.516666666666666
AR,3,2012,15.64
AR,4,2008,13.84
AR,4,2009,14.58333333333333
AR,4,2010,16.516666666666666
AR,4,2011,16.866666666666667
AR,4,2012,17.116666666666667
AR,5,2008,19.383333333333333
AR,5,2009,18.74
AR,5,2010,20.6
AR,5,2011,18.73333333333333
AR,5,2012,22.333333333333332
AR,6,2008,24.016666666666662
AR,6,2009,25.24
AR,6,2010,26.26
AR,6,2011,26.93333333333333
AR,6,2012,25.84
AR,7,2008,26.05
AR,7,2009,24.833333333333332
AR,7,2010,26.56
AR,7,2011,29.1
AR,7,2012,28.4
AR,8,2008,24.35
AR,8,2009,23.766666666666662
AR,8,2010,28.2
AR,8,2011,27.9
AR,8,2012,26.333333333333332
AR,9,2008,20.366666666666664
AR,9,2009,20.0
AR,9,2010,22.316666666666663
AR,9,2011,20.25
AR,9,2012,22.46666666666666
AR,10,2008,14.48333333333333
AR,10,2009,12.74
AR,10,2010,15.98333333333333
AR,10,2011,15.516666666666666
AR,10,2012,14.766666666666666
AR,11,2008,8.566666666666666
AR,11,2009,11.14
AR,11,2010,10.166666666666666
AR,11,2011,11.116666666666665
AR,11,2012,10.383333333333331
AR,12,2008,4.05
AR,12,2009,2.02
AR,12,2010,3.56
AR,12,2011,5.7
AR,12,2012,6.95
AZ,1,2008,1.5621951219512196
AZ,1,2009,4.418823529411765
AZ,1,2010,2.75375
AZ,1,2011,2.801190476190476
AZ,1,2012,4.447058823529412
AZ,2,2009,4.855952380952381
AZ,2,2010,2.967857142857143
AZ,2,2011,2.183132530120482
AZ,3,2008,7.458024691358024
AZ,3,2009,7.795294117647059
AZ,3,2010,5.539080459770115
AZ,3,2011,8.444186046511629
AZ,3,2012,7.378571428571427
AZ,4,2008,11.21547619047619
AZ,4,2009,10.19047619047619
AZ,4,2010,8.852325581395347
AZ,4,2011,11.133720930232558
AZ,4,2012,12.252325581395347
AZ,5,2008,13.988235294117649
AZ,5,2009,17.667073170731708
AZ,5,2010,13.381176470588237
AZ,5,2011,13.768604651162791
AZ,5,2012,17.36279069767442
AZ,6,2008,21.958333333333332
AZ,6,2009,18.617647058823525
AZ,6,2010,20.360919540229883
AZ,6,2011,21.04659090909091
AZ,6,2012,22.704651162790693
AZ,7,2008,23.013953488372092
AZ,7,2009,23.40114942528736
AZ,7,2010,22.345348837209304
AZ,7,2011,22.057954545454542
AZ,7,2012,21.717857142857145
AZ,8,2008,24.301162790697678
AZ,8,2009,22.198837209302322
AZ,8,2010,21.16022727272727
AZ,8,2011,23.069411764705883
AZ,8,2012,21.889534883720927
AZ,9,2008,18.522352941176475
AZ,9,2009,18.621839080459768
AZ,9,2010,19.968604651162792
AZ,9,2011,18.902298850574713
AZ,9,2012,18.519540229885056
AZ,10,2008,44.48965517241379
AZ,10,2009,11.410843373493977
AZ,10,2010,12.747126436781608
AZ,10,2011,13.165909090909091
AZ,10,2012,13.875280898876403
AZ,11,2008,14.811764705882352
AZ,11,2009,8.382558139534883
AZ,11,2010,5.45
AZ,11,2011,6.093023255813954
AZ,11,2012,8.604545454545454
AZ,12,2008,3.1012345679012343
AZ,12,2009,0.9621951219512196
AZ,12,2010,5.076470588235295
AZ,12,2011,1.4535714285714285
AZ,12,2012,2.4238636363636363
CA,1,2008,3.451219512195122
CA,1,2009,7.4676470588235295
CA,1,2010,6.277777777777778
CA,1,2011,6.647635135135135
CA,1,2012,6.993197278911564
CA,2,2009,5.725239616613418
CA,2,2010,6.458917197452228
CA,2,2011,4.7758389261744965
CA,3,2008,8.00364238410596
CA,3,2009,7.5591639871382625
CA,3,2010,7.70923566878981
CA,3,2011,7.039666666666666
CA,3,2012,6.97257525083612
CA,4,2008,10.241721854304636
CA,4,2009,10.286495176848874
CA,4,2010,8.17515923566879
CA,4,2011,9.061563517915308
CA,4,2012,10.807
CA,5,2008,13.98603896103896
CA,5,2009,16.65280528052805
CA,5,2010,11.181935483870967
CA,5,2011,11.231699346405229
CA,5,2012,15.05359477124183
CA,6,2008,19.4301948051948
CA,6,2009,16.951456310679614
CA,6,2010,17.759105431309905
CA,6,2011,16.4375
CA,6,2012,17.74916387959866
CA,7,2008,22.412218649517683
CA,7,2009,23.05552050473186
CA,7,2010,21.852564102564102
CA,7,2011,20.825827814569536
CA,7,2012,21.3314381270903
CA,8,2008,22.32875
CA,8,2009,21.451242236024846
CA,8,2010,20.349843260188088
CA,8,2011,21.614743589743586
CA,8,2012,23.130921052631578
CA,9,2008,19.96386292834891
CA,9,2009,20.588571428571427
CA,9,2010,18.890536277602525
CA,9,2011,20.194098360655737
CA,9,2012,20.71875
CA,10,2008,14.786750788643532
CA,10,2009,12.575078864353312
CA,10,2010,13.264968152866242
CA,10,2011,14.149185667752445
CA,10,2012,14.3814332247557
CA,11,2008,10.613461538461538
CA,11,2009,8.942946708463948
CA,11,2010,7.571895424836602
CA,11,2011,7.279411764705881
CA,11,2012,9.398045602605864
CA,12,2008,4.499664429530201
CA,12,2009,4.214563106796117
CA,12,2010,6.237847222222222
CA,12,2011,5.169205298013245
CA,12,2012,4.270431893687708
CO,1,2008,-8.261333333333333
CO,1,2009,-3.9509554140127383
CO,1,2010,-5.237974683544304
CO,1,2011,-6.427710843373494
CO,1,2012,-4.087349397590361
CO,2,2009,-3.581290322580645
CO,2,2010,-6.460248447204969
CO,2,2011,-6.056
CO,3,2008,-2.825949367088608
CO,3,2009,-0.3291139240506329
CO,3,2010,-1.5426829268292683
CO,3,2011,-0.20481927710843373
CO,3,2012,1.9748466257668713
CO,4,2008,0.9178343949044584
CO,4,2009,1.3018987341772152
CO,4,2010,1.986060606060606
CO,4,2011,1.583734939759036
CO,4,2012,4.368639053254437
CO,5,2008,5.374342105263158
CO,5,2009,7.808387096774194
CO,5,2010,6.063125
CO,5,2011,5.243975903614458
CO,5,2012,8.545562130177514
CO,6,2008,11.646710526315788
CO,6,2009,10.285161290322579
CO,6,2010,13.00128205128205
CO,6,2011,13.253987730061347
CO,6,2012,15.525454545454544
CO,7,2008,15.243137254901958
CO,7,2009,14.238157894736842
CO,7,2010,15.184713375796179
CO,7,2011,15.244585987261146
CO,7,2012,16.041509433962265
CO,8,2008,13.706329113924049
CO,8,2009,13.352941176470589
CO,8,2010,13.760736196319018
CO,8,2011,15.324074074074074
CO,8,2012,14.577647058823526
CO,9,2008,9.863057324840765
CO,9,2009,9.659493670886077
CO,9,2010,12.150306748466257
CO,9,2011,10.31497005988024
CO,9,2012,10.649404761904762
CO,10,2008,4.725949367088608
CO,10,2009,1.9322784810126583
CO,10,2010,5.233132530120481
CO,10,2011,4.391463414634146
CO,10,2012,4.943030303030303
CO,11,2008,-0.1391304347826087
CO,11,2009,0.2575949367088608
CO,11,2010,-2.7551515151515154
CO,11,2011,-1.7497041420118344
CO,11,2012,0.9301204819277106
CO,12,2008,-5.362580645161289
CO,12,2009,-8.552702702702703
CO,12,2010,-2.853048780487805
CO,12,2011,-5.94746835443038
CO,12,2012,-5.831927710843374
DE,1,2008,3.4
DE,1,2009,-0.2
DE,1,2010,1.0
DE,1,2011,-0.2
DE,1,2012,4.8
DE,2,2009,4.2
DE,2,2010,0.5
DE,2,2011,4.5
DE,3,2008,8.2
DE,3,2009,6.5
DE,3,2010,9.1
DE,3,2011,7.1
DE,3,2012,10.9
DE,4,2008,12.8
DE,4,2009,13.1
DE,4,2010,14.7
DE,4,2011,14.5
DE,4,2012,13.4
DE,5,2008,16.7
DE,5,2009,17.7
DE,5,2010,18.9
DE,5,2011,19.1
DE,5,2012,19.4
DE,6,2008,24.4
DE,6,2009,21.1
DE,6,2010,25.0
DE,6,2011,23.8
DE,6,2012,22.4
DE,7,2008,25.2
DE,7,2009,23.5
DE,7,2010,26.6
DE,7,2011,26.5
DE,7,2012,26.6
DE,8,2008,22.9
DE,8,2009,24.8
DE,8,2010,24.7
DE,8,2011,24.0
DE,8,2012,24.6
DE,9,2008,21.1
DE,9,2009,19.8
DE,9,2010,22.1
DE,9,2011,21.6
DE,9,2012,20.5
DE,10,2008,13.7
DE,10,2009,14.9
DE,10,2010,15.3
DE,10,2011,14.4
DE,10,2012,15.7
DE,11,2008,7.9
DE,11,2009,11.1
DE,11,2010,9.1
DE,11,2011,11.3
DE,11,2012,7.3
DE,12,2008,5.6
DE,12,2009,3.7
DE,12,2010,0.1
DE,12,2011,7.3
DE,12,2012,7.3
FL,1,2008,14.4875
FL,1,2009,13.8
FL,1,2010,11.505882352941176
FL,1,2011,12.26875
FL,1,2012,15.23125
FL,2,2009,14.117647058823527
FL,2,2010,11.970588235294116
FL,2,2011,16.158823529411762
FL,3,2008,18.152941176470588
FL,3,2009,17.917647058823526
FL,3,2010,15.11875
FL,3,2011,18.735294117647054
FL,3,2012,20.575
FL,4,2008,20.73125
FL,4,2009,21.06
FL,4,2010,20.83125
FL,4,2011,22.52
FL,4,2012,21.12666666666666
FL,5,2008,24.06
FL,5,2009,24.013333333333332
FL,5,2010,25.35882352941176
FL,5,2011,23.94375
FL,5,2012,24.74
FL,6,2008,26.04375
FL,6,2009,27.075
FL,6,2010,27.747058823529407
FL,6,2011,26.75625
FL,6,2012,26.07333333333333
FL,7,2008,26.68125
FL,7,2009,27.14705882352941
FL,7,2010,27.99375
FL,7,2011,27.23333333333333
FL,7,2012,27.015384615384612
FL,8,2008,26.975
FL,8,2009,27.16470588235294
FL,8,2010,27.7875
FL,8,2011,27.77142857142857
FL,8,2012,26.953846153846158
FL,9,2008,26.30666666666666
FL,9,2009,26.36875
FL,9,2010,26.341176470588238
FL,9,2011,25.95333333333333
FL,9,2012,25.838461538461537
FL,10,2008,21.96875
FL,10,2009,23.85625
FL,10,2010,22.135294117647057
FL,10,2011,21.205882352941178
FL,10,2012,22.884615384615387
FL,11,2008,16.64375
FL,11,2009,18.49411764705882
FL,11,2010,18.09375
FL,11,2011,18.96470588235294
FL,11,2012,16.757142857142853
FL,12,2008,16.728571428571428
FL,12,2009,15.513333333333332
FL,12,2010,10.0
FL,12,2011,17.6
FL,12,2012,16.984615384615385
GA,1,2008,6.788
GA,1,2009,7.4
GA,1,2010,4.646428571428571
GA,1,2011,4.816666666666666
GA,1,2012,9.355172413793104
GA,2,2009,8.478571428571428
GA,2,2010,4.986206896551724
GA,2,2011,10.017241379310345
GA,3,2008,12.379310344827585
GA,3,2009,13.022222222222222
GA,3,2010,10.656666666666666
GA,3,2011,13.623333333333331
GA,3,2012,17.4
GA,4,2008,16.732142857142854
GA,4,2009,16.751851851851853
GA,4,2010,17.93333333333333
GA,4,2011,18.817241379310342
GA,4,2012,18.28666666666666
GA,5,2008,21.003448275862066
GA,5,2009,20.841379310344827
GA,5,2010,22.37
GA,5,2011,21.64333333333333
GA,5,2012,22.313793103448276
GA,6,2008,25.482142857142854
GA,6,2009,25.64333333333333
GA,6,2010,26.220689655172414
GA,6,2011,26.263333333333332
GA,6,2012,23.953571428571426
GA,7,2008,25.457142857142856
GA,7,2009,24.746666666666663
GA,7,2010,27.01724137931034
GA,7,2011,26.848275862068963
GA,7,2012,26.75333333333333
GA,8,2008,25.126923076923077
GA,8,2009,24.77
GA,8,2010,26.603571428571428
GA,8,2011,27.093103448275865
GA,8,2012,24.432142857142853
GA,9,2008,22.842307692307685
GA,9,2009,22.458620689655167
GA,9,2010,23.782758620689652
GA,9,2011,22.335714285714285
GA,9,2012,22.17241379310345
GA,10,2008,16.12962962962963
GA,10,2009,17.131034482758622
GA,10,2010,17.43103448275862
GA,10,2011,15.780769230769229
GA,10,2012,16.996666666666666
GA,11,2008,10.579166666666666
GA,11,2009,12.339285714285714
GA,11,2010,12.082142857142856
GA,11,2011,13.025
GA,11,2012,10.856666666666666
GA,12,2008,10.303703703703704
GA,12,2009,7.439285714285713
GA,12,2010,3.6892857142857136
GA,12,2011,9.904
GA,12,2012,10.296428571428573
HI,1,2008,18.02857142857143
HI,1,2009,17.721052631578946
HI,1,2010,18.788888888888888
HI,1,2011,18.427777777777777
HI,1,2012,19.254545454545454
HI,2,2009,18.29
HI,2,2010,18.085
HI,2,2011,19.62
HI,3,2008,19.821739130434786
HI,3,2009,17.595
HI,3,2010,18.068421052631578
HI,3,2011,19.78
HI,3,2012,17.0
HI,4,2008,19.791304347826088
HI,4,2009,18.295238095238094
HI,4,2010,18.821052631578947
HI,4,2011,19.46470588235294
HI,4,2012,18.836842105263162
HI,5,2008,20.327272727272728
HI,5,2009,20.275
HI,5,2010,20.184210526315788
HI,5,2011,19.758823529411764
HI,5,2012,20.042857142857144
HI,6,2008,21.36521739130435
HI,6,2009,21.463157894736838
HI,6,2010,21.05
HI,6,2011,20.1375
HI,6,2012,21.46666666666666
HI,7,2008,21.995652173913044
HI,7,2009,22.119047619047617
HI,7,2010,20.76111111111111
HI,7,2011,20.4375
HI,7,2012,22.38947368421053
HI,8,2008,21.863636363636363
HI,8,2009,22.652380952380952
HI,8,2010,21.357894736842105
HI,8,2011,21.495
HI,8,2012,22.88947368421053
HI,9,2008,21.6
HI,9,2009,22.863636363636363
HI,9,2010,21.684210526315788
HI,9,2011,21.27
HI,9,2012,22.145
HI,10,2008,21.114285714285714
HI,10,2009,21.84210526315789
HI,10,2010,21.344444444444445
HI,10,2011,21.02857142857143
HI,10,2012,20.963157894736838
HI,11,2008,20.095
HI,11,2009,20.268421052631577
HI,11,2010,20.172222222222224
HI,11,2011,19.952380952380953
HI,11,2012,19.605
HI,12,2008,18.83157894736842
HI,12,2009,19.16
HI,12,2010,19.25
HI,12,2011,19.15
HI,12,2012,19.105263157894736
IA,1,2008,-7.2
IA,1,2009,-7.55
IA,1,2011,-7.95
IA,1,2012,-1.1
IA,2,2009,-1.65
IA,2,2010,-7.05
IA,2,2011,-3.45
IA,3,2008,1.6
IA,3,2009,4.0
IA,3,2010,4.15
IA,3,2011,3.2
IA,3,2012,12.7
IA,4,2008,8.4
IA,4,2009,9.65
IA,4,2010,14.0
IA,4,2011,10.0
IA,4,2012,13.2
IA,5,2008,15.65
IA,5,2009,17.15
IA,5,2010,16.5
IA,5,2011,16.5
IA,5,2012,19.3
IA,6,2008,21.65
IA,6,2009,21.5
IA,6,2010,21.95
IA,6,2011,22.1
IA,6,2012,23.65
IA,7,2008,23.95
IA,7,2009,21.25
IA,7,2010,24.95
IA,7,2011,26.85
IA,7,2012,27.75
IA,8,2008,22.2
IA,8,2009,21.3
IA,8,2010,24.9
IA,8,2011,23.45
IA,8,2012,22.85
IA,9,2008,17.9
IA,9,2009,17.8
IA,9,2010,17.9
IA,9,2011,16.7
IA,9,2012,17.95
IA,10,2008,11.6
IA,10,2009,7.75
IA,10,2010,12.9
IA,10,2011,13.25
IA,10,2012,10.3
IA,11,2008,3.35
IA,11,2009,7.05
IA,11,2010,4.1
IA,11,2011,5.15
IA,11,2012,5.25
IA,12,2008,-6.35
IA,12,2009,-5.6
IA,12,2010,-4.9
IA,12,2011,-0.6
IA,12,2012,-1.65
ID,1,2008,-6.694927536231884
ID,1,2009,-3.7605633802816896
ID,1,2010,-2.4195945945945945
ID,1,2011,-4.388356164383562
ID,1,2012,-3.2608108108108107
ID,2,2009,-2.880555555555556
ID,2,2010,-2.5912751677852346
ID,2,2011,-4.704054054054055
ID,3,2008,-1.9412587412587412
ID,3,2009,-1.5853146853146851
ID,3,2010,0.4436241610738256
ID,3,2011,-0.285234899328859
ID,3,2012,1.2513888888888889
ID,4,2008,1.1324137931034484
ID,4,2009,3.285314685314685
ID,4,2010,2.9751677852348997
ID,4,2011,0.9027397260273972
ID,4,2012,5.301986754966888
ID,5,2008,8.06326530612245
ID,5,2009,9.195918367346938
ID,5,2010,5.061744966442953
ID,5,2011,6.113013698630136
